,,,,,,,,e,m,w,e,m,w,e,m,w,e,m,w,e,m,w,m,w,e,m,w,e,m,w,e,m,w
,,,,,,,,8,8,8,15,15,15,26,26,26,27,27,27,36,36,36,41,41,44,44,44,59,59,59,72,72,72
Compound,m/z,Charge,Retention time (min),blank-1,blank-3,blank-4,blank-5,R8-1,R8m-1,R8w-1,R15-1,R15m-1,R15w-1,R26-1,R26m-1,R26w-1,R27-1,R27m-1,R27w-1,R36-2-1,R36-2m-1,R36-2w-1,R41m-1,R41w-1,R44-1,R44m-1,R44w-1,R59-1,R59m-1,R59w-1,R72-1,R72m-1,R72w-1
1.54_108.1022m/z,108.1022059065,1,1.53885,3694.5264892579,4714.6847610929,6078.6493487229,5474.7177313832,243641.890624998,164499.374847499,252738.405447982,69135.6466064455,62218.193603515,18473.2401158487,4840.8092137435,14305.9461059567,33746.8695662906,112669.357042151,323941.779052733,319606.290039065,0,8198.8305664062,24684.8264226023,234336.411376955,205330.086021617,0,0,10070.9453735352,71382.6725907114,78294.7388916016,83795.0892829204,0,1709.8582763671,81005.6564941414
13.89_309.3449m/z,309.344923714,1,13.8862666667,2202.9065426876,4324.9011535644,1391.8904009523,0,8863.4176010295,0,3924.3464020625,13132.9061218637,0,0,34331.9992802056,3253.7571682538,3989.2439575197,1685.541809082,0,3729.5215875445,29217.8140193862,7008.0861857161,11491.8319131853,0,5316.1162797642,169465.793507134,9147.8425451547,1163.3050504305,0,0,1418.1579802764,299269.360283734,0,1672.4027743779
9.49_247.2100m/z,247.2099870379,1,9.4918166667,0,0,155.199165342,0,0,674.9950469132,0,0,0,0,0,0,0,1202.5361328125,0,0,0,0,0,0,0,0,0,0,25188.5283013005,1181517.97583009,144073.59937464,0,0,0
12.00_181.1312m/z,181.1311659236,1,11.9966833333,0,5256.5625799349,15380.3506838604,2087.9699296553,1946.4400378442,644.1202878559,0,0,0,7776.2219168813,21878.9349706474,12033.7570551353,1916.7579479158,11101.0371188084,8538.8922016444,8188.1277131134,243821.020629607,31700.4060161573,9628.1532210549,14349.4704118369,5459.62174372,24792.7350456209,3795.8334428753,12026.0056073852,0,39.4608642294,3611.6074877489,56536.1819266068,3763.0324911502,7878.683888177
13.84_429.1306m/z,429.13057004,1,13.8423166667,0,40600.052959875,156500.773470927,235228.873350633,0,25807.5233463205,20335.4246402035,99108.9204475088,46197.6640175744,68739.1391236314,0,43425.9000064482,9651.7960779244,1752.5884611,75057.8258417864,26566.7210105363,6464.8871447439,41349.0401900975,17579.9265667448,37669.6859861549,5037.497867061,5532.4236213481,8558.8373907195,29728.0394386486,23817.2621223561,7287.0968150332,11351.7247574284,18523.909859479,13878.5479304873,48479.168753589
15.66_673.6152m/z,673.6152005861,1,15.6635666667,338.4131090791,0,0,1340.9831084327,0,0,0,0,0,0,43772.3247122633,0,3398.3433054943,0,0,0,1245924.06905319,16314.9896910223,2219.9884627443,5905.2791621633,0,52997.566623706,0,0,9875.1856565389,1370.8157969235,0,73834.1765427655,0,1573.8725219897
4.43_159.1455m/z,159.1455116446,1,4.4279833333,46821.2092285155,40471.9803120228,31764.006011823,39034.0713180187,0,24919.299411131,46689.1252441408,255049.926974031,284015.024295112,110901.440495585,279720.394763713,245434.897117727,368589.257011627,58970.8034393785,73801.3525473387,45943.9983686998,457411.384643551,571834.536132811,711230.054999989,76586.5760638771,97025.0300292981,72817.7578631007,42508.3145918209,81943.0437622068,765640.703689941,404773.820178465,759427.55444336,149773.593721868,123322.078979493,212159.983642576
4.88_252.2078m/z,252.2077558104,1,4.8783666667,8.407746898,255.7048252371,0,0,506934.812196162,0,0,0,0,0,2779.2368979035,0,0,7403.7126801627,0,0,0,0,0,3855.4581033257,5314.2850341797,1399.3760850642,0,0,0,21.1683037557,0,0,0,0
4.34_209.1839m/z,209.1839364573,1,4.3401,1872.3993521082,3166.5061093153,0,1288.490272792,0,0,0,5448.8744459449,2737.3091007814,1050.4301287565,721.7754483035,1712.2421592438,1256.5560574661,0,0,0,3536.5226190158,3102.4759521484,1829.456451416,368702.37543555,319187.542724609,13736.526004907,2519.6506958009,7162.9967041017,2627.0019293267,3728.233837143,1729.6837236962,1417.5461393159,1068.2099609375,0
13.38_155.2155m/z,155.2155227729,1,13.38095,1838.0812032099,0,0,0,5255.7240600584,0,0,0,0,0,1781.3569653832,4930.6040288725,0,0,0,0,0,14250.9476318359,998.5730153666,0,0,0,0,0,0,0,0,0,0,0
12.43_353.2865m/z,353.286522469,1,12.42515,147436.349118215,45152.5418163529,47210.8243197125,54746.6013825141,1298707.78892342,141838.563005562,32426.8138723102,2500170.28125,339029.80502692,32093.9620931038,3794371.77734422,1483484.04968182,28648.2303630989,117900.341930378,65227.2699156035,30360.7192544675,857630.026262727,171078.712084467,35580.5220360145,200769.485620503,27887.6884928513,11600.0665249022,9884.8473379215,18744.1254998134,408389.058783885,70458.5137399845,27241.6116332031,41593.6109580592,49675.1156039103,19952.5559581945
9.32_109.2035m/z,109.2034780522,1,9.31605,0,12061.3036796719,3.5343315199,4985.7306565482,6690.8150634769,0,0,8192.7039790429,0,2764.2824742574,1050.5954589844,820.5926244263,14143.189821347,0,0,5168.4221856124,0,0,0,0,429.6997422223,852637.114199392,78936.0485035381,55640.813602849,8556.4522727696,0,0,18014.9533293686,6054.6553711444,3252.485288591
10.73_409.2273m/z,409.227295062,1,10.7332333333,0,1810.5057885454,0,341.0522730249,37206.1440200575,513.40901757,0,0,0,0,1504.0866911049,0,0,8766.2620272266,1916.9788744157,493.6077564382,26430.6934931647,16154.0106531772,665.1999237324,1370818.11146309,22275.6240266381,0,0,429.0886792634,0,0,0,0,410.010361403,0
8.80_648.4972m/z,648.4972439977,1,8.7997666667,79.9050403423,3074.0777657026,682.1907484378,0,6001.1742966453,0,1671.1037412475,0,0,0,0.0293085317,0,83.8994792013,48141.3087885155,10920.6101005489,27471.1455940712,39255.2936829872,6546.4724898072,2009.1603007838,662623.283076062,983307.250301987,0,19558.720516648,4933.7225094778,4527.6578922876,0,2211.3232913299,0,2212.4162015046,1475.7431447516
7.00_257.1572m/z,257.1572268198,1,6.9983,289.9612393587,0,0,498.1140811981,8926.6322298587,2525.3568998148,6601.8397721471,44685.1784892812,0,0,0,141.0073175624,0,0,146.8477713951,534.9671630859,0,0,0,2679230.57510036,2677242.14106415,0,0,0,0,0,0,0,0,0
3.98_143.0645m/z,143.0645047354,1,3.9776,22.0537740891,3825.7432213207,4131.8778101245,1484.9463114613,1901.8497314452,163.5188504886,0,10483.3850097655,866.9625854493,7216.0725203005,4856.2890624997,4165.102428391,20706.0878512688,9498.7868652345,12757.668701172,17245.3867187501,2548.8063999341,9096.808898926,9782.6495361325,0,8949.5876464848,0,33913.8352513268,12765.2438817905,2452.6560668945,3646.0049049499,12477.7455862076,4518.3278808595,20077.0350407592,1519.5317494233
9.74_405.1785m/z,405.1784790564,1,9.7444666667,0,0,4473.3837382424,3869.2694923658,7278.7962004652,0,8207.1548564941,35430.976670276,11051.8668422816,1099.3601989746,314.3713572856,0,3446.8636353446,0,0,0,6310.5620727538,0,254.7586490152,291851.195946245,34055.9019211352,0,0.038250446,674.6513107359,0,0,0.7919761804,0,0,0
19.00_572.5492m/z,572.5491811433,1,18.9963333333,38961.5722038812,36564.958060433,8255.6108653571,12308.3895754532,541224.287825932,21975.0042506822,7489.5804247041,317466.525442288,29738.6611112426,9255.2416722664,172429.098695839,9574.0212715632,26723.7256610423,14282.9266067106,15704.227005477,22800.1446946885,206927.726616806,3788.7341478677,27326.122540022,30509.4089120045,27709.6946844384,980863.264906835,38964.399993787,21221.8592422942,126128.849563948,27489.2941183415,16706.708379802,674922.351078145,45113.7445359324,15848.5021293412
15.77_499.4309m/z,499.4309054905,1,15.7741333333,0,2487.1404636539,8.0405908909,1415.1983216986,768.4918742024,12490.0552221136,871.8246640974,36636.373639923,0,137.4242196302,0,0,0,0,856.7034514461,556.736731341,2091726.05714612,78459.6290759555,53800.620199405,472.434968643,2.8770178872,0,1626.3424590682,281.7016310584,1687.1547290748,44.726446081,120.6177972313,0,3952.5853896818,610.96656328
12.19_485.2924m/z,485.2923621387,1,12.1944333333,6308.1617593523,64472.9721240587,3541.3920283561,7222.3964878738,1011544.68738447,54692.0469258439,10574.427079149,57024.4143927993,131018.958236265,22711.930403481,649839.051946155,1795.2181086033,16443.0151515528,6684.8369852113,11316.8164121422,9547.0070240695,1081658.64284033,0,6687.6145914408,16540.1663475758,33672.9115949617,1267028.51436379,4340.4085848792,13766.1739712868,19595.3710728262,10796.2273613996,5983.4369673859,1601631.98776511,0,10094.8252267097
14.61_607.3273m/z,607.3273477524,1,14.6053166667,2487.5851034437,13308.7064019762,10922.8866797176,4808.7764694221,37877.2733397073,4073.2933349608,5500.9329439544,628784.187709005,4740992.05638712,2721.8892796937,45089.3100217661,29193.4942072014,3556.4455154676,16292.7083972692,0.0041262966,5397.3744145347,279174.048457247,59871.8599995854,2082.4767615674,198583.937519193,5591.7782196339,235564.82483788,869488.43292549,0,92661.113052359,22728.940842818,11119.6407254383,111003.685052887,1601892.52458783,105.4619812526
11.93_471.4032m/z,471.4032310146,1,11.93075,8794.6116800219,0,14703.1070899468,3839.131491697,62915.44932961,4771.8916907602,2984.4500488672,94181.5885613742,47123.2970382318,1270.9133866418,46880.8720193865,41469.9525383655,30432.9886144462,3292.3903081895,2809.8836065928,6297.4188366373,0,1255.3196808164,0,3640135.33484191,625807.750736099,0,0,0,4929.7688392062,2734.3997802733,0,0,10154.7505181037,0.2449570223
8.78_471.3512m/z,471.351208069,1,8.7778,37.6942899786,7781.6203840335,3965.9455353894,16815.2131804098,111102.1393442,58954.5645006603,110541.914126628,0,0,659.9213267947,4509.5710569326,705.1570674651,5262.4049406254,129140.577390171,114641.952908783,116167.785806181,23404.1845032464,1180.9691675022,26659.817996739,4439970.37280548,5541160.27878204,1233102.20797154,316734.947443334,51903.1532480028,0,5079.4570807776,381.2275290277,30150.5682922108,780.6162537146,6544.3130828621
14.48_307.2959m/z,307.2958932475,1,14.47895,43989.3441837092,2792.3078596938,1797.2316612231,701.3238534581,2693794.43634562,176.304489202,4922.485446277,2144318.64604652,3480.0843200685,260.3248953301,504218.032086588,3055.2380532221,4720.4115161429,2154.8685517946,5722.0607014538,12338.7415301622,248851.033008112,8975.9718396504,0,238.8544504964,0,977790.050741542,215.0462745642,14271.3248068915,175015.162293912,5928.5624544765,4924.3387818233,684488.744118143,8167.3641252582,0
7.53_191.0767m/z,191.0767212451,1,7.52555,0,1642.7108764648,1528.1364428188,1722.3803352476,0,5125.4608764649,10777.132138183,64703.4447021483,167886.772583009,67389.6191711425,0,4539.1286032265,1021.7280372591,0,800.1378806053,137.5469606339,0,0,0,0,0,33913.0995507278,56706.5952736647,74522.830539047,0,11606.6641845703,19049.5405298605,11265.0618286134,70214.862701823,43695.6624352168
8.50_253.2535m/z,253.2534877219,1,8.5031833333,19059.8609340268,0,0,0,0,0,0,0,26813.6871449051,16513.6981420497,0,0,0,0,0,0,0,0,0,0,1057.2046508789,0,25198.7927927968,34262.4656381422,217.6714656749,0,0,2212.5697972338,3956.1795921236,14460.1924438474
8.61_171.0705m/z,171.0705399734,1,8.6130333333,157589.312312258,0,0,0,0,0,0,0,0,0,16134.1476053581,0,0,120.284237106,0,0,0,0,0,2373.7244873047,2049.3168509552,71227.6660149702,0,0,9094.7693775223,0,4522.0771286628,2600.3888524462,0,0
8.04_221.2056m/z,221.2056245964,1,8.0418333333,0,618.683527014,2576.1458999619,3885.544539077,243006.488037111,81674.300870078,126521.42327881,6656.5347805638,0,16591.4391232776,0,8374.3534489938,1680.5086669922,26774.4449072295,7678.1881704621,2628.2940579209,177248.220876538,125525.452072144,163177.259107014,0,600.8115234375,0,0.1035371263,59.3533516925,0,768.6304321289,5717.5103823271,0,0,339.6752349991
11.27_617.4498m/z,617.4497698383,1,11.2715666667,0,4854.0750216358,348.9589904191,181451.784969057,109231.927516393,8236.4237233683,1789.2126879561,806745.389360988,2607403.02755301,0,0,0,0,66730.1634005955,101715.795385026,13087.7425425848,0,0,3942.0102745342,30404.7205104476,14933.3590792331,1136.2327386091,15536.2354911369,23.7003899352,16384.180095127,3795.1941756442,0,17701.8425055189,0,1390.2340087891
13.78_529.4529m/z,529.452906012,1,13.7764166667,50747.0874636384,0,1718.9667276961,0,63571.1495282839,4171.6236511686,157.2089165417,695.1226498364,0.321302178,7749.088742783,67283.6162109358,0,0,0,0,2591.2030936172,523235.763227671,33980.5200657251,0.1323847042,0,44.6115298787,20408.7921866423,41203.160932856,0,0,1667.7070326754,2432.9129302778,5526.5132579485,0,0
15.21_635.3951m/z,635.3950640201,1,15.2055166667,0,54786.5905224698,67453.6065857118,120300.157228389,11905.3247181413,0,17439.8024865951,4713542.04206986,6708.2576471094,76449.9156406613,2191.6437031,28531.2783412416,67.3034711179,1421.3908159792,16830.5730416389,5907.2164957832,353299.94794489,27484.2649608563,808.3932585828,3751.7773644148,27092.1402172405,1045969.49132037,8746.5084203503,23054.7378778269,56272.1694915175,150.0388090621,11756.8492266121,192012.313517035,0,63597.9898104965
13.05_487.3150m/z,487.3149952573,1,13.0513666667,40478.5337734245,79434.3746469785,77326.1052493451,131867.136959608,192367.426124451,89285.8384962126,125292.616041172,169377.151609122,17643.1427875514,80204.8788774348,491301.510155291,108839.10170219,86113.6137752261,50458.880514877,67299.5416670179,118601.958176457,1602904.61985932,68955.2068217584,100021.429640288,60220.6679542691,116607.448994806,1409409.81741455,55426.342993607,73365.2554615172,583130.18841005,274280.539358525,87741.7759016029,1762921.36554671,77081.138667003,65489.9925731077
6.06_616.1828m/z,616.1828189289,1,6.06465,8000.3710945637,0,0,0,0,0,0,0,0,0,3637.2207031251,0,4753.8267551953,933981.1008374,458856.2970596,768315.801427429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.55_145.0035m/z,145.0034887565,1,8.5471166667,3072.702331543,0,0,0,23926.0965947263,12685.1595458984,9973.8195190429,0,0,0,5894.3092651368,0,0,18.6053095366,0,0,0,0,784.8831787109,0,0,0,0,0,53566.4450675447,5400.4714730675,0,0,0,0
7.78_128.1037m/z,128.1036658258,1,7.7782,201.0631717422,0,0,0,0,0,0,0,0,0,1702.4701316158,0,0,0,0,0,0,0,0,0,0,0,0,0,192753.519531251,19856.3608398439,36269.1943359364,0,0,0
10.87_117.1451m/z,117.145072832,1,10.8650666667,0,2444.7425537109,101340.481343066,34905.614769264,1374.9605764992,3087.8849173672,81800.748954436,0,0,120401.450230387,921.5362007282,5482.3360090135,10134.5154576768,0,49363.8627687189,63473.7518832087,0,19169.4240136115,54280.2665244178,871.3692693271,5252.4091115646,0,1379.275390625,84422.4127002767,873572.464477541,834840.963439933,309469.457323998,1583.5207519531,730.0966186524,50711.9800770564
5.87_313.1550m/z,313.154965638,1,5.86695,87.014657065,181.0384952912,1208.822357257,0,10613.1860918905,5534.2086825319,43417.5697270466,0,0,450.7027104094,0,0,0,11984.6177923851,2881.8899652649,15614.1623721803,449705.163568113,652893.689895503,835504.80945499,1673.6131208858,0,17286.5959666606,5863.3982819007,13836.698883893,0,18.5715013791,0,0,0,0
2.88_164.1852m/z,164.1851704001,1,2.879,0,3013.524130356,1044.5445736999,1546.4133661513,17012.5498499319,1618.5742797852,8852.5343612226,4044.1741858653,1349.714896708,0,0,2431.4960021972,1629.5294232308,0,175.8013143394,14311.0868504551,3244.4230526807,0,1155.1684964637,158625.722283783,138773.892700195,9905.5601767471,0,977.7802734375,1915.8186035156,467.1527048964,10949.4564462638,5355.2233864412,0,0
14.00_343.2794m/z,343.2794434303,1,13.9961166667,8872.2425692333,0,16.5647822424,0,88240.711392332,0,0,7913.713644823,0,0,0,0,0,0,0,0,1189.0080841788,1289.1558564806,0,0,0,297152.748580058,10996.8558897231,1641.9736952584,686.3684038693,0,0,251978.958475719,3140.3453005972,0
12.92_377.2724m/z,377.272382211,1,12.9195333333,75605.7968987018,6715.7341053318,9440.4593198075,1752.1193825159,656402.719453661,131039.709264512,4854.5799233885,14471.6673479873,20436.5368914044,2994.3196869401,857781.726308491,483054.973481693,0,47829.4734497065,8068.0304483512,4731.6962124754,6495977.19037562,3428525.96923442,191418.522252191,214044.958529839,11214.791536244,12335.580534117,5311.488283231,18.7354251627,624781.151531137,163645.973975479,37710.7197381907,7096.0399255509,14885.9136619998,1213.5722424498
16.52_591.5562m/z,591.556211202,1,16.5165,42.6698830277,4628.2285156248,56442.5326346076,70029.7192012812,129820.232700509,40150.2342235507,17387.6595568344,5413.1168212892,140414.188902835,12763.7938532017,236875.13258807,14916.7551018535,92199.6065426357,1969.9604492187,26268.0251884897,0,429566.75108489,54063.4676505418,40131.1342916716,122583.627222306,4010.6546931379,20864.8540039061,0,0,678776.122068799,129119.609948783,12998.5419921876,889261.234389012,365499.882763243,68721.1362575196
14.26_465.3109m/z,465.3109269791,1,14.2578333333,0,83329.4531312948,0,1677.556274414,8901.2423427109,0,0,274227.249770983,112185.883394478,0,14463.6069547419,0,1022.2294216416,0,0,2861.844658571,14140.724757317,0,0,4.2222255096,0,21342.0742536966,0,2172.3835939276,0,0,1957.8671634078,32541.9872832799,977.658145111,129.0666251072
6.78_527.2466m/z,527.2466140334,1,6.7786,4798.0706176759,0,0,0,105047.808487655,254784.862009108,345982.797654616,41269.3564027271,688.6844734418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15977.3937896396,0,3075.1365416691,0,0,0
12.22_183.0994m/z,183.0993877994,1,12.2164,0,123.5440406713,7095.4666442871,1926.0384979248,170572.333159048,0,0,0,0,6347.8147961774,140407.644698786,5274.5580258832,122.1982892027,27578.1070720399,8971.0962285627,1724.2135082622,378256.799531212,72781.6767321429,4744.2883454926,0,20.4098456715,166536.222961427,0,1240.9539248689,0,0,1015.3812255859,280981.979708966,23154.0504693129,3029.4048778972
11.39_299.2085m/z,299.2085270793,1,11.3924166667,38175.142804602,13248.1102172545,7340.3310174858,4631.9749212838,16007.4177181407,117943.694401552,90458.6071668597,0,5830.8897705076,64508.695486902,101007.544281343,45170.1297826516,70140.2531155024,72596.8089630202,87538.2619557639,77482.3693314923,143327.535789191,81445.9216249388,39042.8203176448,62923.1304846118,86953.6641540401,292526.350359387,92044.001895515,90736.1118574317,35554.0294300254,2725.3059082032,57868.2092738891,344361.671631533,93322.7878979593,63899.0639718774
12.99_235.3002m/z,235.3002153209,1,12.98545,444.0514526367,0,0,0,703.7596588334,2407.6621494965,0,0,0,0,6.5487699658,0,0,0,0,0,0,0,0,0,0,16771.8839049556,0,0,6639.7586131324,123.1136594436,0,683922.059441928,0,0
4.14_218.1682m/z,218.1681983719,1,4.1423666667,3454.4496383667,4842.2336493122,7185.5759390903,9212.3733982386,7052.5163409286,7933.0368041993,64.4594921499,24719.6962585446,6512.569701699,15367.6026144771,37833.6673879009,11640.7110884048,38347.4446821599,47466.6151959894,92336.3990704198,117167.882934572,9570.7047428437,14822.1534442319,61381.4464721677,67297.9440398284,16579.9487304689,89767.1926220016,9194.3125263959,46061.3758850099,1933.9021883054,7114.6934251886,4888.1715087891,525575.111832091,14679.6685128205,127623.542226186
17.37_652.6292m/z,652.6292339912,1,17.3695,0,0,0,939.814146827,0,0,0,0,0,0,0,0,0,0,0,0,2375669.74427113,3447.5971134197,115365.797244608,0,0.0985351343,78082.8805866434,0,0,0,0,0,415464.635343396,0,0
13.50_211.2807m/z,211.280662356,1,13.5017833333,2441.0861276526,1538.2600125135,0,0,0,0,0,0,0,5874.9243315928,56449.2925910556,11241.7534623239,0,0,0,0,91959.3581748407,178844.787830956,42257.6632454349,10805.6585700684,0,0,2217.0689694416,0,10441.783012233,0,0,31494.4628370091,0,625.5868883771
13.45_482.3599m/z,482.35990404,1,13.4468666667,7315.6267486449,36735.7430826031,8995.9899208315,8249.4999754469,1037290.7727951,6430.9819806478,10075.8205993772,72301.5530697696,99753.6795076963,36041.1737364105,32512.7797815748,13419.9264188975,21234.0716710723,19032.120187821,25201.2493566264,3552.0675056671,82905.0337785923,29788.051020105,40596.3939314135,4079.6385822217,5536.5602925488,8104.8987835491,2350.0559082031,14777.5373171051,327181.949608555,147007.112202738,9291.8428615355,67721.486855165,33714.6328011894,6303.6952651017
